ProblemName,Permutation,T_nlp-bb-no-conflicts,T_nlp-bb-no-nlconflicts,T_nlp-bb-no-verifyproof,N_nlp-bb-no-conflicts,N_nlp-bb-no-nlconflicts,N_nlp-bb-no-verifyproof,DI_nlp-bb-no-conflicts,DI_nlp-bb-no-nlconflicts,DI_nlp-bb-no-verifyproof,TQ+1_nlp-bb-no-conflicts,TQ+1_nlp-bb-no-nlconflicts,TQ+1_nlp-bb-no-verifyproof,NQ+100_nlp-bb-no-conflicts,NQ+100_nlp-bb-no-nlconflicts,NQ+100_nlp-bb-no-verifyproof,DIQ_nlp-bb-no-conflicts,DIQ_nlp-bb-no-nlconflicts,DIQ_nlp-bb-no-verifyproof
st_e40,2,0.63,0.63,0.62,25,25,25,22.07,22.33,21.84,1,1,0.993865030674847,1,1,1,1,1.01178069777979,0.989578613502492
st_miqp2,0,0.5,0.5,0.5,3,3,3,5,4,3,1,1,1,1,1,1,1,0.8,0.6
st_miqp2,1,0.5,0.5,0.5,3,3,3,4,5,4,1,1,1,1,1,1,1,1.25,1
st_miqp2,2,0.5,0.5,0.5,3,3,3,3,4,3,1,1,1,1,1,1,1,1.33333333333333,1
st_miqp4,0,0.5,0.5,0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
st_miqp4,1,0.5,0.5,0.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
st_miqp4,2,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,inf
st_miqp5,0,0.5,0.5,0.5,1,1,1,1.79,1.79,1.79,1,1,1,1,1,1,1,1,1
st_miqp5,1,0.5,0.5,0.5,1,1,1,1.79,1.79,1.79,1,1,1,1,1,1,1,1,1
st_miqp5,2,0.5,0.5,0.5,1,1,1,1.79,1.79,1.79,1,1,1,1,1,1,1,1,1
st_test8,0,0.5,0.5,0.5,3,3,3,2.41,2.9,2.93,1,1,1,1,1,1,1,1.20331950207469,1.21576763485477
st_test8,1,0.5,0.5,0.5,3,3,3,3.9,3.38,3.38,1,1,1,1,1,1,1,0.866666666666667,0.866666666666667
st_test8,2,0.5,0.5,0.5,3,3,3,1.45,1.93,1.45,1,1,1,1,1,1,1,1.33103448275862,1
st_testgr1,0,2.49,2.47,0.5,87,87,39,1.76,1.76,2.56,1,0.994269340974212,0.429799426934097,1,1,0.74331550802139,1,1,1.45454545454545
st_testgr1,1,2.52,2.57,0.5,89,89,29,1.76,2.53,2.56,1,1.01420454545455,0.426136363636364,1,1,0.682539682539683,1,1.4375,1.45454545454545
st_testgr1,2,2.76,2.8,0.5,87,87,39,1.78,1.79,1.56,1,1.01063829787234,0.398936170212766,1,1,0.74331550802139,1,1.00561797752809,0.876404494382022
st_testgr3,0,12.72,12.73,1.67,457,457,159,6.36,6.37,2.9,1,1.00072886297376,0.194606413994169,1,1,0.464991023339318,1,1.00157232704403,0.455974842767296
st_testgr3,1,14.73,14.64,1.27,537,537,127,7.35,6.69,2.01,1,0.994278448823903,0.144310235219326,1,1,0.356357927786499,1,0.910204081632653,0.273469387755102
st_testgr3,2,15.46,15.44,1.25,537,537,127,7.54,6.92,2.62,1,0.998784933171324,0.136695018226002,1,1,0.356357927786499,1,0.917771883289125,0.347480106100796
stockcycle,0,7200,7200,7200,45983,46311,45781,8653.25,8649.3,9137.31,1,1,1,1,1.00711759217065,0.995616604821734,1,0.999543524109439,1.05593967584434
stockcycle,1,7200,7200,7200,49152,48523,43336,8637.35,8639.72,9150.97,1,1,1,1,0.987228945017461,0.88191342483554,1,1.00027438971444,1.05946499794497
stockcycle,2,7200,7200,7200,49166,48927,44851,8651.95,8652.77,9142.43,1,1,1,1,0.995148784151342,0.912414241058742,1,1.0000947763221,1.05669011032195
super3t,0,7200,7200,7200,12638,13273,12067,227454.01,227453.33,227455.38,1,1,1,1,1.04985084000628,0.955173496624274,1,0.999997010384649,1.00000602319563
super3t,1,7200,7200,7200,13063,13219,12128,227454.69,227454.69,227454.69,1,1,1,1,1.01185140165616,0.928967560586492,1,1,1
super3t,2,7200,7200,7200,12922,13096,11717,227455.38,227454.01,227455.38,1,1,1,1,1.01336200276455,0.907464291199508,1,0.999993976840644,1
supplychain,0,582.42,583.45,585.91,4241,4251,4251,8693.02,8749.85,8781.07,1,1.00176545198999,1.00598196839327,1,1.00230361667818,1.00230361667818,1,1.00653742887972,1.0101288159926
supplychain,1,709.76,615.45,614.28,4687,4624,4624,9372.08,8382.48,8358.12,1,0.867311047329619,0.865664922055265,1,0.986839356590767,0.986839356590767,1,0.894409778832447,0.891810569265307
supplychain,2,519.29,520.53,518.68,4155,4155,4155,8362.79,8396.98,8351.48,1,1.00238328624421,0.998827576928252,1,1,1,1,1.0040883485057,0.998647580532334
supplychainp1_020306,0,7200,406.78,406.54,80253,4890,4890,10960.83,1269.27,1269.18,1,0.0566282460769338,0.0565949173725871,1,0.0621009794282727,0.0621009794282727,1,0.115800537003128,0.115792325946119
supplychainp1_020306,1,7200,555.97,557.87,78155,6372,6372,10730.83,1690.47,1692.91,1,0.0773462019164005,0.0776100541591446,1,0.082703980576321,0.082703980576321,1,0.157533946581951,0.157761328806812
supplychainp1_020306,2,7200,355.86,354.52,77912,4449,4449,7979.2,1239.46,1232.97,1,0.0495570059713929,0.0493709207054576,1,0.0583115418140799,0.0583115418140799,1,0.155336374573892,0.154523009825546
supplychainp1_022020,0,7200,7200,7200,2162,2164,2171,224492.16,224509.96,224516.96,1,1,1,1,1.00088417329797,1.00397877984085,1,1.00007929007409,1.00011047156391
supplychainp1_022020,1,7200,7200,7200,2780,2285,3200,224610.53,224526.03,224640.7,1,1,1,1,0.828125,1.14583333333333,1,0.999623793238901,1.00013432139624
supplychainp1_022020,2,7200,7200,7200,2351,2352,2709,225189.52,225187.4,225216.68,1,1,1,1,1.00040799673603,1.14606283149735,1,0.999990585707541,1.00012060952037
supplychainp1_030510,0,7200,7200,7200,30961,31207,29278,59816.98,59812.25,59814.6,1,1,1,1,1.00791989955249,0.945816296964038,1,0.99992092546297,0.999960211966569
supplychainp1_030510,1,7200,7200,7200,29145,20889,20284,59877.61,52117.63,52152.11,1,1,1,1,0.717695332535476,0.697008035561634,1,0.870402642991261,0.87097848427818
supplychainp1_030510,2,7200,7200,7200,33007,28054,27361,59801.22,56132.97,56133.25,1,1,1,1,0.850394176458151,0.829462047301175,1,0.938659278188639,0.938663960367364
supplychainp1_053050,0,7200,7200,7200,222,222,222,309938.32,309939.34,309933.73,1,1,1,1,1,1,1,1.00000329097738,0.999985190601794
supplychainp1_053050,1,7200,7200,7200,210,210,210,310653.36,310624.05,310629.02,1,1,1,1,1,1,1,0.9999056504652,0.999921649004537
supplychainp1_053050,2,7200,7200,7200,210,210,210,310693.78,310663.46,310669.95,1,1,1,1,1,1,1,0.999902411950442,0.999923300685324
supplychainr1_020306,0,7200,623.92,623.97,47961,4416,4416,6815.92,1147.07,1146.85,1,0.0867823913345369,0.0867893348146091,1,0.0939639208505857,0.0939639208505857,1,0.168292761652132,0.168260484277984
supplychainr1_020306,1,7200,1792.26,1795.1,53570,15436,15436,6814.89,1951.18,1954.37,1,0.249029301485905,0.249423691154006,1,0.289472703558785,0.289472703558785,1,0.286311297761226,0.286779390423029
supplychainr1_020306,2,7200,627.97,628.12,52791,4529,4529,6881.72,998.67,997.72,1,0.0873448132203861,0.0873656436606027,1,0.0875196158136545,0.0875196158136545,1,0.145119243444953,0.144981196561325
supplychainr1_022020,0,7200,7200,7200,3550,3711,4693,16836.57,16838.39,16836.25,1,1,1,1,1.0441095890411,1.31315068493151,1,1.00010809802709,0.999980993753478
supplychainr1_022020,1,7200,7200,7200,5459,3805,3799,16656.78,16657.66,16656.31,1,1,1,1,0.702464472027343,0.701385141212448,1,1.00005283133955,0.999971783261831
supplychainr1_022020,2,7200,7200,7200,3202,3192,3423,17496.47,17495.42,17496.93,1,1,1,1,0.996971532404603,1.06692913385827,1,0.999939987894701,1.00002629101756
supplychainr1_030510,0,7200,7200,7200,23969,25103,24529,11567.93,6153.46,6157.96,1,1,1,1,1.04711454568117,1.02326644231169,1,0.531941323987956,0.532330330491281
supplychainr1_030510,1,7200,7200,7200,25046,21451,21485,11962.57,12014.39,12013.61,1,1,1,1,0.857034916090034,0.858387019804343,1,1.00433184508011,1.0042666416999
supplychainr1_030510,2,7200,7200,7200,25254,24051,22653,11393.52,11543.74,11544.26,1,1,1,1,0.95255186558334,0.897412637059241,1,1.01318468743637,1.01323032741418
supplychainr1_053050,0,7200,7200,7200,593,593,593,224307.87,224310.59,224262.17,1,1,1,1,1,1,1,1.00001212619067,0.999796262164141
supplychainr1_053050,1,7200,7200,7200,628,631,628,225573.78,225538.23,225455.96,1,1,1,1,1.00412087912088,1,1,0.999842401896178,0.999477687522016
supplychainr1_053050,2,7200,7200,7200,594,594,594,225252.69,225245.52,225248.62,1,1,1,1,1,1,1,0.999968169081577,0.99998193140335
syn05h,0,7200,7200,7200,32,33,32,268503.05,268503.79,268503.64,1,1,1,1,1.00757575757576,1,1,1.00000275602083,1.00000219736796
syn05h,1,7200,7200,7200,33,35,34,268503.95,268503.26,268503.05,1,1,1,1,1.01503759398496,1.00751879699248,1,0.999997430205403,0.999996648094004
syn05h,2,7200,7200,7200,32,33,34,268503.68,268503.05,268504.05,1,1,1,1,1.00757575757576,1.01515151515152,1,0.999997653663443,1.00000137800718
syn05m,0,0.5,0.5,0.5,9,9,9,6.1,6.68,6.54,1,1,1,1,1,1,1,1.09508196721311,1.07213114754098
syn05m,1,0.5,0.5,0.5,9,9,9,6.37,6.37,6.06,1,1,1,1,1,1,1,1,0.951334379905808
syn05m,2,0.5,0.5,0.5,9,9,9,5.68,5.82,5.96,1,1,1,1,1,1,1,1.02464788732394,1.04929577464789
syn05m02h,0,7200,7200,7200,15,16,15,261686.89,261688.69,261688.69,1,1,1,1,1.00869565217391,1,1,1.00000687844928,1.00000687844928
syn05m02h,1,7200,7200,7200,18,18,18,261687.32,261686.66,261687.68,1,1,1,1,1,1,1,0.999997477906075,1.0000013756876
syn05m02h,2,7200,7200,7200,19,16,14,261687.7,261687.04,261687.41,1,1,1,1,0.974789915966386,0.957983193277311,1,0.999997477909738,0.999998891808824
syn05m02m,0,1.89,1.87,1.89,27,27,27,14.38,13.59,14.35,1,0.993079584775087,1,1,1,1,1,0.945062586926286,0.997913769123783
syn05m02m,1,2.02,2.05,2.03,27,27,27,16.06,16.39,15.96,1,1.00993377483444,1.00331125827815,1,1,1,1,1.02054794520548,0.993773349937734
syn05m02m,2,1.74,1.77,1.75,27,27,27,12.81,13.44,13.38,1,1.01094890510949,1.0036496350365,1,1,1,1,1.04918032786885,1.04449648711944
syn05m03h,0,7200,7200,7200,9,8,8,272794.99,272793.86,272794.24,1,1,1,1,0.990825688073394,0.990825688073394,1,0.999995857695187,0.999997250682646
syn05m03h,1,7200,7200,7200,8,9,8,272793.5,272792.66,272792.66,1,1,1,1,1.00925925925926,1,1,0.999996920747745,0.999996920747745
syn05m03h,2,7200,7200,7200,9,9,9,272793.72,272795.01,272794.34,1,1,1,1,1,1,1,1.00000472884786,1.00000227277959
syn05m03m,0,4.79,4.91,4.77,47,47,47,25.44,26.43,26.15,1,1.02072538860104,0.996545768566494,1,1,1,1,1.03891509433962,1.02790880503145
syn05m03m,1,4.1,4.12,4.22,47,47,47,21.55,22.05,22.48,1,1.00392156862745,1.02352941176471,1,1,1,1,1.02320185614849,1.04315545243619
syn05m03m,2,4.4,4.3,4.43,47,47,47,24.14,23.76,24.63,1,0.981481481481481,1.00555555555556,1,1,1,1,0.984258492129246,1.02029826014913
syn05m04h,0,7200,7200,7200,5,5,5,266772.35,266771.79,266773.72,1,1,1,1,1,1,1,0.999997900831926,1.00000513546475
syn05m04h,1,7200,7200,7200,6,7,7,266772.72,266772.35,266772.72,1,1,1,1,1.00943396226415,1.00943396226415,1,0.999998613051589,1
syn05m04h,2,7200,7200,7200,9,8,7,266773.2,266772.57,266773,1,1,1,1,0.990825688073394,0.981651376146789,1,0.999997638443442,0.999999250299505
syn05m04m,0,10.51,10.46,10.53,69,69,69,49.12,48.9,49.81,1,0.995655951346655,1.00173761946134,1,1,1,1,0.995521172638436,1.01404723127036
syn05m04m,1,14.1,14.1,14.15,73,73,73,56.86,57.08,57.35,1,1,1.00331125827815,1,1,1,1,1.0038691523039,1.00861765740415
syn05m04m,2,11.77,11.87,11.24,107,107,107,56.71,57.13,54.71,1,1.00783085356304,0.958496476115897,1,1,1,1,1.00740610121672,0.964732851348968
syn10h,0,7200,7200,7200,12,13,12,269077.24,269077.99,269076.15,1,1,1,1,1.00892857142857,1,1,1.00000278730375,0.999995949118551
syn10h,1,3.26,3.24,3.26,41,41,41,49.22,49.03,49.64,1,0.995305164319249,1,1,1,1,1,0.996139780577001,1.00853311661926
syn10h,2,7200,7200,7200,12,12,13,269076.12,269076.84,269077.62,1,1,1,1,1,1.00892857142857,1,1.00000267582274,1.0000055746307
syn10m,0,1.76,1.68,1.72,31,31,31,25.4,23.22,24.34,1,0.971014492753623,0.985507246376812,1,1,1,1,0.914173228346457,0.958267716535433
syn10m,1,1.8,1.78,1.79,31,31,31,25.09,24.19,24.57,1,0.992857142857143,0.996428571428572,1,1,1,1,0.964129135113591,0.979274611398964
syn10m,2,1.71,1.68,1.68,31,31,31,24.33,22.94,23.12,1,0.988929889298893,0.988929889298893,1,1,1,1,0.942868886148788,0.950267159884916
syn10m02h,0,7200,7200,7200,2,3,3,406714.85,406714.85,406715.41,1,1,1,1,1.00980392156863,1.00980392156863,1,1,1.00000137688604
syn10m02h,1,7200,7200,7200,72610,70430,57715,313143.44,313245.52,295693.18,1,1,1,1,0.970017879246321,0.795145096960528,1,1.0003259847947,0.944273908468272
syn10m02h,2,7200,7200,7200,4,5,4,406717.67,406715.48,406714.92,1,1,1,1,1.00961538461538,1,1,0.999994615429421,0.999993238552925
syn10m02m,0,81.81,82,70.22,525,525,521,854.88,853.22,726.29,1,1.00229440888782,0.860041057843256,1,1,0.9936,1,0.998058206999813,0.849581227774658
syn10m02m,1,56.2,55.88,55.67,435,435,435,590.85,587.46,586.16,1,0.994405594405594,0.990734265734266,1,1,1,1,0.994262503173394,0.992062283151392
syn10m02m,2,59.76,59.84,60.48,413,413,413,585.26,586.79,591.59,1,1.00131665569454,1.01184990125082,1,1,1,1,1.00261422273861,1.01081570584014
syn10m03h,0,7200,7200,7200,3,2,2,405995.21,405995.65,405998.46,1,1,1,1,0.990291262135922,0.990291262135922,1,1.00000108375663,1.00000800502055
syn10m03h,1,7200,7200,7200,49081,49933,40813,317816.36,317815.8,317816.21,1,1,1,1,1.0173237632419,0.831886297553933,1,0.99999823797617,0.999999528029331
syn10m03h,2,7200,7200,7200,43822,41994,36584,317816.29,317817.43,317816.77,1,1,1,1,0.958380765903192,0.835207868494149,1,1.00000358697787,1.00000151030647
syn10m03m,0,382.99,379.89,381.96,1855,1855,1855,3069.75,3039.52,3054.49,1,0.991926873095654,0.997317638480169,1,1,1,1,0.990152292531965,0.995028911149116
syn10m03m,1,385.88,388.63,339.82,2395,2395,2393,3195.07,3209.46,2979.79,1,1.00710814722912,0.880944995864351,1,1,0.999198396793587,1,1.00450381368796,0.932621194527819
syn10m03m,2,256.33,258.14,255.71,1614,1614,1614,1872.41,1885.79,1871.61,1,1.00703376986749,0.997590642365834,1,1,1,1,1.00714587082957,0.999572743149203
syn10m04h,0,7200,7200,7200,2,2,2,400079.59,400076.21,400076.77,1,1,1,1,1,1,1,0.999991551681004,0.999992951402495
syn10m04h,1,7200,7200,7200,21329,23955,18247,297635.8,297636.94,297637,1,1,1,1,1.12254421578235,0.856176209809137,1,1.00000383018441,1.00000403177306
syn10m04h,2,7200,7200,7200,33548,34293,27403,337120.22,337120.14,337120.16,1,1,1,1,1.02214098906324,0.817373989538754,1,0.999999762695931,0.999999822021948
syn10m04m,0,1152.71,1158.39,1154.15,4943,4943,4943,8741.18,8791,8756.84,1,1.00492324760988,1.00124814728138,1,1,1,1,1.00569945934073,1.00179152013801
syn10m04m,1,878.92,877.65,881.85,5173,5173,5173,8352.19,8347.32,8391.47,1,0.998556686971543,1.00332984816802,1,1,1,1,0.999416919394793,1.00470295814631
syn10m04m,2,646.92,673.13,674.15,3621,3559,3559,4484.86,5058.91,5051.74,1,1.04045252500309,1.04202679343129,1,0.983337812416017,0.983337812416017,1,1.1279973064934,1.12639859438199
syn15h,0,266.68,266.21,221.39,2877,2877,2453,8989.5,8974.72,7483.3,1,0.998244172145846,0.830805439330544,1,1,0.857574739670809,1,0.998355859613994,0.832448968240725
syn15h,1,39.66,39.76,32.49,299,299,237,1223.6,1227.62,936.15,1,1.00245941957698,0.823659616330546,1,1,0.844611528822055,1,1.0032853873815,0.765078457012096
syn15h,2,101.74,101.45,106.37,933,933,959,3343.69,3334.34,3270.02,1,0.997177340860424,1.04506521315943,1,1,1.02516940948693,1,0.997203688140946,0.977967455116952
syn15m,0,19.83,19.81,19.95,107,107,107,207.31,207.11,209.03,1,0.99903984637542,1.00576092174748,1,1,1,1,0.999035261203029,1.00829675365395
syn15m,1,8.18,8.12,8.19,83,83,83,113.72,112.43,114.16,1,0.993464052287582,1.00108932461874,1,1,1,1,0.98865634892719,1.0038691523039
syn15m,2,6.07,6.08,6.01,91,91,91,83.66,84.78,82.49,1,1.001414427157,0.991513437057991,1,1,1,1,1.013387520918,0.986014821898159
syn15m02h,0,7200,7200,7200,48162,49185,36435,223882.1,223883.77,223760.25,1,1,1,1,1.02119680079566,0.757013799676764,1,1.00000745928326,0.999455740320463
syn15m02h,1,476.16,475.88,485.23,1843,1843,1835,9718.47,9710.25,10745,1,0.999413194735518,1.01900829910303,1,1,0.995882655687082,1,0.999154187850557,1.1056267087309
syn15m02h,2,7200,7200,7200,46423,47300,41653,226523.56,226524.28,226524.39,1,1,1,1,1.01885089095716,0.897470068568235,1,1.00000317847733,1.00000366407803
syn15m02m,0,155.82,147.87,147.97,1259,1370,1370,1206.56,1103.65,1109.43,1,0.94930493559495,0.949942609361051,1,1.08167770419426,1.08167770419426,1,0.914707929982761,0.919498408699111
syn15m02m,1,167,110.68,111.07,1203,1039,1039,1179.95,802.37,806.75,1,0.664761904761905,0.667083333333333,1,0.874136607828089,0.874136607828089,1,0.680003389974151,0.683715411669986
syn15m02m,2,119.46,131.83,132.07,811,955,955,684.22,1059.93,1061.2,1,1.10268968952349,1.10468205213349,1,1.15806805708013,1.15806805708013,1,1.54910701236444,1.55096314051036
syn15m03h,0,7200,7200,7200,32607,26841,28248,250748.35,250748.47,250747.89,1,1,1,1,0.82370746323417,0.866725777356529,1,1.00000047856746,0.999998165491418
syn15m03h,1,7200,7200,7200,22940,20221,19448,132311.83,132345.13,132339.43,1,1,1,1,0.881987847222222,0.8484375,1,1.00025167817572,1.00020859812762
syn15m03h,2,7200,7200,7200,12319,14073,9281,171733.58,171729.36,172904.42,1,1,1,1,1.14123520412272,0.755374828891215,1,0.999975427053928,1.0068177697105
syn15m03m,0,858.23,970.93,968.87,4679,4902,4902,4775.73,4389.7,4383.42,1,1.13116394911723,1.12876645368528,1,1.04666248169073,1.04666248169073,1,0.919168378446855,0.917853396234712
syn15m03m,1,713.23,714.08,714.31,3697,3697,3697,4627.55,4633.91,4632.55,1,1.00119009282724,1.0015121179452,1,1,1,1,1.00137437737031,1.00108048535402
syn15m03m,2,741.63,742.04,741.95,4351,4351,4351,4893.46,4922.04,4928.04,1,1.00055209188964,1.00043090098703,1,1,1,1,1.00584044827177,1.00706657457096
syn15m04h,0,7200,7200,7200,22223,20861,19861,281614.82,281614.48,281614.99,1,1,1,1,0.938986695336648,0.894189849034628,1,0.999998792677175,1.00000060366141
syn15m04h,1,7200,7200,7200,17111,15889,12352,217171.88,217172.71,217182.15,1,1,1,1,0.928998896054848,0.723490790773343,1,1.0000038218576,1.00004728973199
syn15m04h,2,7200,7200,7200,6027,6782,6428,211678.05,211672.9,211676.48,1,1,1,1,1.12322506936511,1.06544801697405,1,0.999975670599762,0.999992583076044
syn15m04m,0,7200,7200,7200,53777,39890,40366,105976.94,85235.06,85323.54,1,1,1,1,0.742246227518236,0.751081166360414,1,0.804279308309902,0.805114206920864
syn15m04m,1,7200,7200,7200,54646,49925,40994,145398.55,139233.08,139233.01,1,1,1,1,0.913765389252183,0.750630183027071,1,0.957596069561904,0.957595588126567
syn15m04m,2,7200,7200,7200,34111,41442,34216,47767.13,85895.38,92271.76,1,1,1,1,1.21428780216889,1.00306918827278,1,1.79821102921612,1.93169989488588
syn20h,0,7200,7200,7200,2,2,2,491451.82,491451.75,491451.68,1,1,1,1,1,1,1,0.999999857564878,0.999999715129756
syn20h,1,7200,7200,7200,2,2,2,491451.68,491446.04,491451.75,1,1,1,1,1,1,1,0.999988523795462,1.00000014243516
syn20h,2,7200,7200,7200,3,3,3,491440.35,491443.08,491446.43,1,1,1,1,1,1,1,1.00000555509941,1.0000123717965
syn20m,0,110.02,109.9,110.81,853,853,853,2376.08,2372.92,2391.55,1,0.998919113673212,1.00711583498469,1,1,1,1,0.998670078448537,1.00651072354466
syn20m,1,110.63,110.42,110.75,859,859,859,2396.1,2396.85,2400.72,1,0.998118785272776,1.00107497984413,1,1,1,1,1.00031300863904,1.00192813321648
syn20m,2,104.5,104.15,103.55,873,873,873,2428.56,2423.68,2411.28,1,0.996682464454976,0.990995260663507,1,1,1,1,0.997990578779194,0.992884672398458
syn20m02h,0,7200,7200,7200,2,2,2,409865.45,409858.61,409872.13,1,1,1,1,1,1,1,0.999983311596525,1.00001629803146
syn20m02h,1,7200,7200,7200,3,3,3,409849.81,409851.09,409848.82,1,1,1,1,1,1,1,1.00000312309526,0.999997584481008
syn20m02h,2,7200,7200,7200,3,3,3,409862.19,409851.8,409858.77,1,1,1,1,1,1,1,0.999974650015899,0.999991655731894
syn20m02m,0,7200,7200,7200,46568,58132,56399,183479.28,178925.45,178981.54,1,1,1,1,1.24779292020228,1.21065826690666,1,0.975180685252308,0.975486387345754
syn20m02m,1,7200,7200,7200,54094,47866,57457,144081.84,145867.9,145958.14,1,1,1,1,0.885079529099162,1.06205484001919,1,1.01239614929959,1.013022460013
syn20m02m,2,7200,7200,7200,62416,61831,55442,150939.34,146940.35,146899.32,1,1,1,1,0.99064239554674,0.888444558193103,1,0.973505979289428,0.973234148234648
syn20m03h,0,7200,7200,7200,24955,24660,18898,341947.94,341948.58,341947.53,1,1,1,1,0.98822590301337,0.758251845938934,1,1.00000187162993,0.999998800987074
syn20m03h,1,7200,7200,7200,15269,15891,11328,350023.1,350018.83,350023.32,1,1,1,1,1.04047107814432,0.743574728349275,1,0.999987800805147,1.00000062852995
syn20m03h,2,7200,7200,7200,19104,16423,13691,345334.78,345337.13,345334.3,1,1,1,1,0.860393667985836,0.718131639241825,1,1.0000068049908,0.999998610044433
syn20m03m,0,7200,7200,7200,66560,68254,52543,322425.97,322391.66,322399.14,1,1,1,1,1.02541254125413,0.78972397239724,1,0.999893587976179,0.999916787099997
syn20m03m,1,7200,7200,7200,70677,63320,70433,195318.17,195165.32,195268.39,1,1,1,1,0.896053802789042,0.996552552382836,1,0.999217430718299,0.999745133798868
syn20m03m,2,7200,7200,7200,40782,52875,37837,284479.64,284472.28,284473.94,1,1,1,1,1.29580255369111,0.927963406878333,1,0.999974128201231,0.999979963416714
syn20m04h,0,7200,7200,7200,20201,19885,16549,347192.77,347192.48,347191.85,1,1,1,1,0.984434264321954,0.820107383872715,1,0.99999916472915,0.999997350175235
syn20m04h,1,7200,7200,7200,10241,8629,8916,347207.94,347208.06,347208.92,1,1,1,1,0.8441156561261,0.871869258292235,1,1.00000034561422,1.0000028225161
syn20m04h,2,7200,7200,7200,9342,13272,10437,343608.75,343609.79,343609.86,1,1,1,1,1.41622537597967,1.11597119254395,1,1.00000302669824,1.00000323041832
syn20m04m,0,7200,7200,7200,22207,23669,26033,360244.2,360244.23,360244.24,1,1,1,1,1.0655399650334,1.17151566772762,1,1.00000008327684,1.00000011103579
syn20m04m,1,7200,7200,7200,46800,48792,31621,368166.45,368166.75,368168.78,1,1,1,1,1.04247334754797,0.6763539445629,1,1.00000081484883,1.00000632865922
syn20m04m,2,7200,7200,7200,39821,25747,32497,303262.43,320728.39,320726.94,1,1,1,1,0.647453721099171,0.816537661882217,1,1.05759355024623,1.05758876890883
syn30h,0,7200,7200,7200,73956,73141,64960,603231.19,603231.19,603231.14,1,1,1,1,0.988994814734795,0.878524359943826,1,1,0.999999917113039
syn30h,1,7200,7200,7200,40953,42395,34796,603231.14,603231.14,603231.3,1,1,1,1,1.03512532579836,0.850023140817967,1,1,1.0000002652383
syn30h,2,7200,7200,7200,34266,40745,30973,468948.94,468928.85,469828.1,1,1,1,1,1.18852936041436,0.904178548565442,1,0.999957159515064,1.00187474568127
syn30m,0,7200,7200,7200,144998,130745,96153,508614.12,508612.49,530454.1,1,1,1,1,0.901769838316172,0.66336544955823,1,0.999996795212842,1.04294017633643
syn30m,1,7200,7200,7200,161509,171431,177214,570984.99,570984.81,567894.29,1,1,1,1,1.06139509557017,1.09717899374416,1,0.999999684755286,0.994587073120784
syn30m,2,7200,7200,7200,26703,44505,161972,546737.63,546737.6,546737.19,1,1,1,1,1.6641793829049,6.04678580755886,1,0.999999945129074,0.999999195226419
syn30m02h,0,7200,7200,7200,2,2,2,584103.41,584123.02,584123.02,1,1,1,1,1,1,1,1.00003357282232,1.00003357282232
syn30m02h,1,7200,7200,7200,2,2,2,584120.05,584121.44,584099.96,1,1,1,1,1,1,1,1.00000237964781,0.999965606385194
syn30m02h,2,7200,7200,7200,2,2,2,584110.28,584117.11,584108.28,1,1,1,1,1,1,1,1.00001169299743,0.999996575989041
syn30m02m,0,7200,7200,7200,35970,36229,46043,545440.62,545440.92,545440.98,1,1,1,1,1.00718048239534,1.27926254505129,1,1.00000055001404,1.00000066001685
syn30m02m,1,7200,7200,7200,111041,111047,93019,541418.67,541418.72,541418.42,1,1,1,1,1.00005398547791,0.837845619528347,1,1.00000009234997,0.999999538250131
syn30m02m,2,7200,7200,7200,19786,20131,24877,567720.99,567720.69,567721.2,1,1,1,1,1.01734888866539,1.25600925274062,1,0.999999471571414,1.00000036990001
syn30m03h,0,7200,7200,7200,15301,14193,12127,512638.94,512639.18,512638.81,1,1,1,1,0.92805661970002,0.793909486396987,1,1.00000046816576,0.999999746410212
syn30m03h,1,7200,7200,7200,16168,12323,11298,512615.47,512615.27,512615.35,1,1,1,1,0.763646422424391,0.700639291861323,1,0.999999609844003,0.999999765906402
syn30m03h,2,7200,7200,7200,14311,16595,13753,512619.42,512619.75,512620.75,1,1,1,1,1.15849004232878,0.961279578100062,1,1.00000064375244,1.00000259451739
syn30m03m,0,7200,7200,7200,55619,56661,49376,538282.42,538282.32,538282.32,1,1,1,1,1.0187009817118,0.887955634523233,1,0.999999814223916,0.999999814223916
syn30m03m,1,7200,7200,7200,73368,70892,61251,520150.95,520151.77,520152.03,1,1,1,1,0.966298252300321,0.835071051342081,1,1.00000157646545,1.00000207632035
syn30m03m,2,7200,7200,7200,72323,74086,57207,523565.91,523566.29,523566.01,1,1,1,1,1.02434309542549,0.791281775126686,1,1.0000007257921,1.00000019099792
syn30m04h,0,7200,7200,7200,10009,9045,10941,516401.76,516402.45,516402.33,1,1,1,1,0.904639430210703,1.09219507369671,1,1.00000133616896,1.00000110379175
syn30m04h,1,7200,7200,7200,7286,11383,7318,510827.96,510826.9,510830.18,1,1,1,1,1.55469807744381,1.00433252098565,1,0.99999792493739,1.00000434588584
syn30m04h,2,7200,7200,7200,9827,7097,7822,513230.22,513229.98,513230.42,1,1,1,1,0.724992444847386,0.79802558678352,1,0.9999995323736,1.00000038968867
