ProblemName,Permutation,T_lp-bb,T_lp-bb-confgraph,T_lp-bb-no-lp,N_lp-bb,N_lp-bb-confgraph,N_lp-bb-no-lp,DI_lp-bb,DI_lp-bb-confgraph,DI_lp-bb-no-lp,TQ+1_lp-bb,TQ+1_lp-bb-confgraph,TQ+1_lp-bb-no-lp,NQ+100_lp-bb,NQ+100_lp-bb-confgraph,NQ+100_lp-bb-no-lp,DIQ_lp-bb,DIQ_lp-bb-confgraph,DIQ_lp-bb-no-lp
ex1221,1,0.5,0.5,0.5,1,1,1,1,0,0,1,1,1,1,1,1,inf,0,0
ex1221,2,0.5,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
ex1222,0,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
ex1222,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ex1222,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
ex1223,0,0.5,0.5,0.5,3,3,3,5.45,4.69,4.38,1,1,1,1,1,1,1.24429223744292,1.07077625570776,1
ex1223,1,0.5,0.5,0.5,2,2,2,5.71,5.48,5.16,1,1,1,1,1,1,1.10658914728682,1.06201550387597,1
ex1223,2,0.5,0.5,0.5,2,2,2,4.92,5,4.91,1,1,1,1,1,1,1.0020366598778,1.0183299389002,1
ex1223a,0,0.5,0.5,0.5,1,1,1,1,0.23,0.19,1,1,1,1,1,1,5.26315789473684,1.21052631578947,1
ex1223a,1,0.5,0.5,0.5,1,1,1,1.19,0.23,1.19,1,1,1,1,1,1,1,0.19327731092437,1
ex1223a,2,0.5,0.5,0.5,1,1,1,0.18,0.18,1,1,1,1,1,1,1,0.18,0.18,1
ex1223b,0,0.5,0.5,0.5,3,3,3,5.64,4.87,4.89,1,1,1,1,1,1,1.15337423312883,0.995910020449898,1
ex1223b,1,0.5,0.5,0.5,3,3,3,5.34,5.45,5.45,1,1,1,1,1,1,0.979816513761468,1,1
ex1223b,2,0.5,0.5,0.5,2,2,2,5.79,5.59,4.92,1,1,1,1,1,1,1.17682926829268,1.13617886178862,1
ex1224,0,0.5,0.5,0.5,2,2,2,0.2,0.17,0.19,1,1,1,1,1,1,1.05263157894737,0.894736842105263,1
ex1224,1,0.5,0.5,0.5,2,2,2,0.21,1.18,0.2,1,1,1,1,1,1,1.05,5.9,1
ex1224,2,0.5,0.5,0.5,1,1,1,1.19,0.15,1.11,1,1,1,1,1,1,1.07207207207207,0.135135135135135,1
ex1225,0,0.5,0.5,0.5,1,1,1,0,0,0.45,1,1,1,1,1,1,0,0,1
ex1225,1,0.5,0.5,0.5,1,1,1,0.45,1,0,1,1,1,1,1,1,inf,inf,0
ex1225,2,0.5,0.5,0.5,1,1,1,1,1,0,1,1,1,1,1,1,inf,inf,0
ex1226,0,0.5,0.5,0.5,1,1,1,1.19,0.19,1.19,1,1,1,1,1,1,1,0.159663865546219,1
ex1226,1,0.5,0.5,0.5,1,1,1,0.66,0.19,1.19,1,1,1,1,1,1,0.554621848739496,0.159663865546219,1
ex1226,2,0.5,0.5,0.5,1,1,1,0.38,0.19,1.19,1,1,1,1,1,1,0.319327731092437,0.159663865546219,1
ex1233,0,7200,7200,7200,100,100,100,170301.21,170303.25,170304.61,1,1,1,1,1,1,0.999980035772373,0.999992014308949,1
ex1233,1,7200,7200,7200,8635064,16218406,16235630,3033.07,2904.3,2907.32,1,1,1,0.531861764146115,0.99893912993133,1,1.04325289269843,0.998961242656467,1
ex1233,2,7200,7200,7200,14121501,18373453,18982979,8194.21,8558.63,9108.18,1,1,1,0.743904663727101,0.967891088690091,1,0.899653937449633,0.939664126093248,1
ex1243,0,3.4,3.4,3.4,551,551,551,169.18,169.99,167.91,1,1,1,1,1,1,1.00756357572509,1.01238758858913,1
ex1243,1,2.1,2.11,2.12,243,243,243,95.1,95.43,96.07,0.993589743589744,0.996794871794872,1,1,1,1,0.989903195586552,0.993338190902467,1
ex1243,2,3.38,3.43,3.43,594,594,594,147.5,148.48,150.62,0.988713318284424,1,1,1,1,1,0.979285619439649,0.985792059487452,1
ex1244,0,8.45,9.58,9.53,2104,2565,2565,144.12,150.78,149.59,0.897435897435897,1.00474833808167,1,0.827016885553471,1,1,0.963433384584531,1.00795507721104,1
ex1244,1,15.6,15.53,15.59,11571,11571,11571,192.12,190.9,191.35,1.00060277275467,0.996383363471971,1,1,1,1,1.00402403971779,0.997648288476614,1
ex1244,2,9.62,9.77,9.84,1655,1873,1873,195.05,195.96,197.7,0.97970479704797,0.993542435424354,1,0.889508362899138,1,1,0.986595852301467,0.991198786039454,1
ex1252,0,4.19,4.25,4.18,1328,1328,1328,160.4,163.33,159.52,1.0019305019305,1.01351351351351,1,1,1,1,1.00551654964895,1.02388415245737,1
ex1252,1,24.92,24.72,25.96,1974,1974,1974,1930.55,1912.45,2006.73,0.961424332344214,0.954005934718101,1,1,1,1,0.962037742994822,0.953018094113309,1
ex1252,2,7.6,7.52,7.54,1341,1341,1341,404.25,401.59,399.17,1.00702576112412,0.997658079625293,1,1,1,1,1.01272640729514,1.0060625798532,1
ex1252a,0,10.94,10.95,11.05,1633,1633,1633,659.78,667.92,665.16,0.990871369294606,0.991701244813278,1,1,1,1,0.991911720488304,1.00414937759336,1
ex1252a,1,7.28,7.46,7.25,1510,1510,1510,321.6,327.62,319.68,1.00363636363636,1.02545454545455,1,1,1,1,1.00600600600601,1.02483733733734,1
ex1252a,2,5.89,5.89,5.75,1368,1368,1368,294.54,297.47,289.04,1.02074074074074,1.02074074074074,1,1,1,1,1.01902850816496,1.02916551342375,1
ex1263,0,0.5,0.5,0.5,2,2,2,2.07,1.1,2.13,1,1,1,1,1,1,0.971830985915493,0.516431924882629,1
ex1263,1,0.5,0.5,0.5,2,2,2,2.1,2.05,1.13,1,1,1,1,1,1,1.85840707964602,1.8141592920354,1
ex1263,2,0.5,0.5,0.5,2,2,2,1.05,2.05,1.13,1,1,1,1,1,1,0.929203539823009,1.8141592920354,1
ex1263a,0,0.5,0.5,0.5,57,78,56,1.05,1.07,1.06,1,1,1,1.00641025641026,1.14102564102564,1,0.990566037735849,1.00943396226415,1
ex1263a,1,0.5,0.5,0.5,2,2,2,1.1,0.99,1.1,1,1,1,1,1,1,1,0.9,1
ex1263a,2,0.5,0.5,0.5,2,2,2,1.02,1.1,0.08,1,1,1,1,1,1,12.75,13.75,1
ex1264,0,0.5,0.5,0.5,1,1,1,1.23,1.23,1.35,1,1,1,1,1,1,0.911111111111111,0.911111111111111,1
ex1264,1,0.5,0.5,0.5,1,1,1,1.1,2.05,1.17,1,1,1,1,1,1,0.94017094017094,1.75213675213675,1
ex1264,2,0.5,0.5,0.5,1,1,1,1.17,0.99,1.17,1,1,1,1,1,1,1,0.846153846153846,1
ex1264a,0,0.5,0.5,0.5,13,13,13,1.07,1.16,1.13,1,1,1,1,1,1,0.946902654867257,1.02654867256637,1
ex1264a,1,0.5,0.5,0.5,17,17,17,1.05,1.05,1.16,1,1,1,1,1,1,0.905172413793104,0.905172413793104,1
ex1264a,2,0.5,0.5,0.5,15,15,15,1.12,1.05,1.05,1,1,1,1,1,1,1.06666666666667,1,1
ex1265,0,0.5,0.5,0.5,1,1,1,2.06,2.95,2.02,1,1,1,1,1,1,1.01980198019802,1.46039603960396,1
ex1265,1,0.5,0.5,0.5,1,1,1,2.1,1.97,2.06,1,1,1,1,1,1,1.01941747572816,0.95631067961165,1
ex1265,2,0.5,0.5,0.5,1,1,1,3.1,1.99,2.97,1,1,1,1,1,1,1.04377104377104,0.67003367003367,1
ex1265a,0,0.5,0.5,0.5,54,59,59,1.03,0.02,0.89,1,1,1,0.968553459119497,1,1,1.15730337078652,0.0224719101123595,1
ex1265a,1,0.5,0.5,0.5,13,13,13,0.02,0.91,1.02,1,1,1,1,1,1,0.0196078431372549,0.892156862745098,1
ex1265a,2,0.5,0.5,0.5,51,75,55,0.04,0.02,0.02,1,1,1,0.974193548387097,1.12903225806452,1,2,1,1
ex1266,0,0.5,0.5,0.5,1,1,1,3.86,3.86,3.86,1,1,1,1,1,1,1,1,1
ex1266,1,0.5,0.5,0.5,1,1,1,2.86,3,3.86,1,1,1,1,1,1,0.740932642487047,0.77720207253886,1
ex1266,2,0.5,0.5,0.5,1,1,1,3.86,4.86,3.86,1,1,1,1,1,1,1,1.25906735751295,1
ex1266a,0,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
ex1266a,1,0.5,0.5,0.5,26,32,31,1,1,1,1,1,1,0.961832061068702,1.00763358778626,1,1,1,1
ex1266a,2,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
ex3pb,0,0.5,0.5,0.5,1,1,1,2.59,2.12,3.12,1,1,1,1,1,1,0.830128205128205,0.67948717948718,1
ex3pb,1,0.5,0.5,0.5,1,1,1,1.59,3.59,2.09,1,1,1,1,1,1,0.760765550239235,1.7177033492823,1
ex3pb,2,0.5,0.5,0.5,1,1,1,2.59,2.89,2.74,1,1,1,1,1,1,0.945255474452554,1.05474452554745,1
ex4,0,3.12,3.14,3.08,15,15,15,45.25,45.15,44.28,1.00980392156863,1.01470588235294,1,1,1,1,1.02190605239386,1.01964769647696,1
ex4,1,3.66,3.65,3.61,5,5,5,36.47,37.12,36.65,1.01084598698482,1.00867678958785,1,1,1,1,0.995088676671214,1.01282401091405,1
ex4,2,2.75,2.7,2.7,11,11,11,24.93,24.46,24.42,1.01351351351351,1,1,1,1,1,1.02088452088452,1.001638001638,1
fac1,0,0.5,0.5,0.5,1,1,1,1,0.04,0.19,1,1,1,1,1,1,5.26315789473684,0.210526315789474,1
fac1,1,0.5,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
fac1,2,0.5,0.5,0.5,2,2,2,1.01,0.01,1.01,1,1,1,1,1,1,1,0.0099009900990099,1
fac2,0,20.42,19.15,26.69,39182,29294,50356,85.15,80.32,100.02,0.773564463705309,0.727699530516432,1,0.778539717773902,0.582566989059775,1,0.851329734053189,0.803039392121576,1
fac2,1,0.96,1,0.93,2,2,2,30,31.3,29.86,1.01554404145078,1.03626943005181,1,1,1,1,1.00468854655057,1.04822505023443,1
fac2,2,0.93,0.95,0.95,4,4,4,28.98,29.94,30.38,0.98974358974359,1,1,1,1,1,0.953917050691244,0.985516787360105,1
fac3,0,0.5,0.5,0.5,7,7,7,13.84,15.63,14.18,1,1,1,1,1,1,0.976022566995769,1.10225669957687,1
fac3,1,0.5,0.5,0.5,6,6,6,12.07,12.79,10.89,1,1,1,1,1,1,1.10835629017447,1.17447199265381,1
fac3,2,0.5,0.5,0.5,9,9,9,11.05,11.52,10.41,1,1,1,1,1,1,1.06147934678194,1.10662824207493,1
faclay20h,0,7200,7200,7200,95483,103276,99386,299851.73,299623.86,298388.8,1,1,1,0.960768349315482,1.03910097903223,1,1.00490276444692,1.00413909637359,1
faclay20h,1,7200,7200,7200,95795,95790,94276,272667.09,272648.51,272979.19,1,1,1,1.01609519369331,1.01604221412223,1,0.998856689405518,0.998788625609154,1
faclay20h,2,7200,7200,7200,99916,98596,98286,279277.06,284398.38,281759.64,1,1,1,1.0165673978005,1.00315085479641,1,0.991189014863875,1.00936521639508,1
faclay25,0,7200,7200,7200,198399,180057,179414,476522.65,472893.09,470775.61,1,1,1,1.10575776819635,1.00358189333422,1,1.01220759928493,1.00449785408382,1
faclay25,1,7200,7200,7200,155301,297632,195393,470867.82,465620.27,479992.1,1,1,1,0.79491848813001,1.52298036246822,1,0.980990770473098,0.970058194707788,1
faclay25,2,7200,7200,7200,363228,373818,410625,434487.23,433589.32,431434.38,1,1,1,0.884601619088198,0.91038529429667,1,1.00707604711521,1.0049948267915,1
faclay30,0,7200,7200,7200,87670,151826,140309,525691.08,523271.26,531595.88,1,1,1,0.625102379477099,1.08202465653911,1,0.988892314214324,0.984340322577368,1
faclay30,1,7200,7200,7200,62027,84651,87871,536625.65,530910.94,537360.6,1,1,1,0.706221368405497,0.963397028566232,1,0.998632296450466,0.987997519728837,1
faclay30,2,7200,7200,7200,23621,22950,97158,532245.49,532890.49,532582.59,1,1,1,0.243897674227313,0.236998498838142,1,0.999367046527,1.00057812629587,1
faclay30h,0,7200,7200,7200,3171,3143,3080,526718.4,526831.11,526701.29,1,1,1,1.02861635220126,1.01981132075472,1,1.00003248520618,1.00024647746733,1
faclay30h,1,7200,7200,7200,12262,12377,13047,534504.5,534254.87,536624.61,1,1,1,0.940290560584164,0.949037803301133,1,0.996049174859871,0.995583989336605,1
faclay30h,2,7200,7200,7200,10044,2904,3163,573235.46,577779.33,572647.91,1,1,1,3.10879558688324,0.920625191541526,1,1.00102602312824,1.00896086392771,1
faclay33,0,7200,7200,7200,4324,3888,1227,558806.21,559171.83,561059.15,1,1,1,3.33383571966842,3.00527505651846,1,0.995984487553585,0.996636147899914,1
faclay33,1,7200,7200,7200,4052,1086,4003,565514.85,565073.58,564656.97,1,1,1,1.01194248111138,0.289056787716305,1,1.00151929409461,1.00073781078094,1
faclay33,2,7200,7200,7200,3698,1112,3774,561017.69,560853.64,560872.92,1,1,1,0.980382034073309,0.312854930304595,1,1.00025811551037,0.999965625011812,1
faclay35,0,7200,7200,7200,6817,1587,1538,603205.5,605199.43,605307.83,1,1,1,4.22283272283272,1.02991452991453,1,0.996526841557625,0.9998209175652,1
faclay35,1,7200,7200,7200,6404,5789,6732,590154.46,589835.68,589650.44,1,1,1,0.951990632318501,0.861973067915691,1,1.00085477762045,1.0003141522289,1
faclay35,2,7200,7200,7200,6513,6113,6961,602218.23,602272.2,604924.22,1,1,1,0.936552896190341,0.879903696360289,1,0.995526728951273,0.995615946737924,1
faclay60,0,7200,7200,7200,6,6,6,673521.39,673480.51,673535.67,1,1,1,1,1,1,0.999978798450274,0.999918103817724,1
faclay60,1,7200,7200,7200,4,4,4,672756.03,672726.19,672710.65,1,1,1,1,1,1,1.00006745842362,1.0000231005708,1
faclay60,2,7200,7200,7200,7,7,7,675500.41,675611.38,675481.49,1,1,1,1,1,1,1.00002800964983,1.00019229246385,1
faclay70,0,7200,7200,7200,1,1,1,720000,720001,720000,1,1,1,1,1,1,1,1.00000138888889,1
faclay70,1,7200,7200,7200,1,1,1,713241.88,713682.98,713187.74,1,1,1,1,1,1,1.00007591269025,1.00069440341193,1
faclay70,2,7200,7200,7200,1,1,1,708042.42,708491.46,707929.85,1,1,1,1,1,1,1.00015901293045,1.00079331306626,1
faclay75,0,7200,7200,7200,1,1,1,720000,720001,720001,1,1,1,1,1,1,0.99999861111304,1,1
faclay75,1,7200,7200,7200,1,1,1,720000,720001,720001,1,1,1,1,1,1,0.99999861111304,1,1
faclay75,2,7200,7200,7200,1,1,1,720000,720001,720000,1,1,1,1,1,1,1,1.00000138888889,1
faclay80,0,7200,7200,7200,1,1,1,720000,720002,720000,1,1,1,1,1,1,1,1.00000277777778,1
faclay80,1,7200,7200,7200,1,1,1,720000,720000,720001,1,1,1,1,1,1,0.99999861111304,0.99999861111304,1
faclay80,2,7200,7200,7200,1,1,1,720000,720000,720000,1,1,1,1,1,1,1,1,1
feedtray,0,7200,7200,7200,23736,44520,27136,591302.76,591302.76,591302.76,1,1,1,0.875165222499633,1.63827287413717,1,1,1,1
feedtray,1,7200,7200,7200,48680,46276,46465,591303.4,591303.4,591302.58,1,1,1,1.0475679158166,0.995941157521744,1,1.00000138676885,1.00000138676885,1
feedtray,2,7200,7200,7200,8779,10381,10480,591302.58,591302.58,591302.76,1,1,1,0.839224952741021,0.990642722117202,1,0.999999695587417,0.999999695587417,1
feedtray2,0,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
feedtray2,1,0.5,0.5,0.5,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1
feedtray2,2,0.5,0.5,0.5,1,1,1,2,1,0,1,1,1,1,1,1,inf,inf,0
fin2bb,0,18.29,18.39,18.33,51,51,51,24,24,22,0.997930677703052,1.00310398344542,1,1,1,1,1.09090909090909,1.09090909090909,1
fin2bb,1,201.96,56.4,56.2,4800,300,300,22,21,23,3.54825174825175,1.0034965034965,1,12.25,1,1,0.956521739130435,0.91304347826087,1
fin2bb,2,75.13,356.15,111.06,790,38020,5740,23,23,21,0.679368195609495,3.18713189362841,1,0.152397260273973,6.52739726027397,1,1.0952380952381,1.0952380952381,1
flay02h,0,1.96,1.96,1.92,7,7,7,39.41,39.02,38.12,1.01369863013699,1.01369863013699,1,1,1,1,1.03384050367261,1.02360965372508,1
flay02h,1,1.55,1.53,1.54,7,7,7,33.69,32.26,32.95,1.00393700787402,0.996062992125984,1,1,1,1,1.02245827010622,0.979059180576631,1
flay02h,2,1.41,1.4,1.37,7,7,7,29.93,29.16,28.29,1.0168776371308,1.0126582278481,1,1,1,1,1.05797101449275,1.03075291622481,1
flay02m,0,0.5,0.5,0.5,7,7,7,6.7,7.96,7.2,1,1,1,1,1,1,0.930555555555556,1.10555555555556,1
flay02m,1,0.63,0.64,0.64,7,7,7,10.61,10.18,10.92,0.99390243902439,1,1,1,1,1,0.971611721611722,0.932234432234432,1
flay02m,2,0.5,0.5,0.5,7,7,7,7.35,7.37,7.09,1,1,1,1,1,1,1.03667136812412,1.0394922425952,1
flay03h,0,3.65,3.62,3.61,102,102,102,116.68,116.05,115.91,1.00867678958785,1.00216919739696,1,1,1,1,1.00664308515227,1.00120783366405,1
flay03h,1,3.22,3.2,3.24,111,111,111,99.26,98.07,100.25,0.995283018867925,0.990566037735849,1,1,1,1,0.990124688279302,0.978254364089776,1
flay03h,2,3.49,3.46,3.46,112,112,112,105.21,104,105.08,1.0067264573991,1,1,1,1,1,1.0012371526456,0.98972211648268,1
flay03m,0,1.68,1.65,1.68,103,103,103,47.38,46.47,47.13,1,0.988805970149254,1,1,1,1,1.00530447697857,0.985996180776575,1
flay03m,1,1.15,1.16,1.17,103,103,103,30.55,31.07,30.51,0.990783410138249,0.995391705069125,1,1,1,1,1.00131104555883,1.01835463782366,1
flay03m,2,1.38,1.39,1.35,105,105,105,35.71,35.97,34.54,1.01276595744681,1.01702127659574,1,1,1,1,1.03387376954256,1.04140127388535,1
flay04h,0,7.48,7.53,7.29,2075,2065,2027,187.42,184.95,180.7,1.02291917973462,1.02895054282268,1,1.02256699576869,1.01786553831688,1,1.03718871057001,1.0235196458218,1
flay04h,1,8.2,7.57,8.22,2159,2047,2063,210.26,200.59,208.39,0.997830802603037,0.929501084598698,1,1.04438280166436,0.992602866389274,1,1.0089735591919,0.962570180910792,1
flay04h,2,7.94,6.99,7.2,2193,2149,2159,192.28,159.67,163.85,1.09024390243902,0.974390243902439,1,1.01505090748119,0.995573262505534,1,1.17351235886482,0.974488861763808,1
flay04m,0,3.27,3.31,3.32,1849,1783,1825,76.67,75.07,74.68,0.988425925925926,0.997685185185185,1,1.01246753246753,0.978181818181818,1,1.02664702731655,1.0052222817354,1
flay04m,1,3.56,3.54,3.53,2042,1965,1939,77.39,76.84,80.71,1.00662251655629,1.00220750551876,1,1.0505149583129,1.01275134870034,1,0.958865072481725,0.952050551356709,1
flay04m,2,3.22,3.27,3.09,1949,1949,1943,75.63,76.9,68.52,1.03178484107579,1.0440097799511,1,1.00293685756241,1.00293685756241,1,1.10376532399299,1.12230005837712,1
flay05h,0,166.82,172.65,160.94,92281,97332,90925,2680.67,2940.89,2384.95,1.03630974434976,1.07231073237001,1,1.01489700631695,1.07038725624828,1,1.12399421371517,1.2331034193589,1
flay05h,1,158.07,159.43,157.91,90556,92869,91358,2113.31,1937.83,1945.48,1.00100685922849,1.00956516267069,1,0.991230947538761,1.01652124472435,1,1.08626662828711,0.996067808458581,1
flay05h,2,155.31,173.26,158.3,87982,98235,92763,1884.96,2419.85,1898.09,0.981230382925298,1.09391086001255,1,0.948515555172674,1.05892551392912,1,0.993082519796216,1.27488685994869,1
flay05m,0,52.16,51.55,50.4,68868,68275,70558,1064.76,1050.44,650.91,1.03424124513619,1.02237354085603,1,0.97608197231736,0.967689433609782,1,1.63580218463382,1.61380221536003,1
flay05m,1,53.31,51.79,55.94,72578,70169,78017,1094.43,1064.58,840.37,0.953811029153495,0.927116262732701,1,0.930373670263835,0.899535312415991,1,1.30231921653557,1.26679914799434,1
flay05m,2,52.16,52.63,50.7,69430,70993,72731,470.32,129.43,637.2,1.02823984526112,1.03733075435203,1,0.954675893506886,0.976136535266576,1,0.738104205900816,0.20312303829253,1
flay06h,0,7200,7200,7200,4062096,4017551,4120321,52910.66,40867.84,45513.69,1,1,1,0.985869162398697,0.975058373889464,1,1.16252186979346,0.897924119094716,1
flay06h,1,7200,7200,7200,4113926,4158240,4195096,23701.33,6745.82,45058.41,1,1,1,0.980651678729671,0.991214713210062,1,0.526013456755354,0.149712783917586,1
flay06h,2,7200,7200,7200,3961523,4006091,3959672,9241.97,2487.88,44824.49,1,1,1,1.00046745115628,1.01172264463712,1,0.206181263858217,0.0555026950669154,1
flay06m,0,1887.75,1873.73,1813.53,3062342,2977526,3033105,1148.92,2163.53,11975.63,1.04090315398478,1.03317663527194,1,1.00963897923154,0.981676477521302,1,0.0959381677623641,0.18066105916766,1
flay06m,1,1788.18,1792.57,1916.53,2843589,2845529,3080877,33712.28,513.64,12530.59,0.933064932491278,0.935354336046894,1,0.922982871991579,0.923612542385094,1,2.69039845689628,0.0409908871010862,1
flay06m,2,1995.36,1979.89,2384.13,3064705,3082928,3583282,30494.2,578.76,23071.37,0.837002595246381,0.830516575616423,1,0.855282802670773,0.860368221975776,1,1.32173338644389,0.0250856364403154,1
fo7,0,73.84,80.97,72.88,81298,112231,111085,2707.15,3035.53,2807.45,1.01299404439632,1.10950189496481,1,0.732095156720781,1.01030714574808,1,0.964273629094018,1.08124098381093,1
fo7,1,79.06,75.29,176,110781,107218,268833,2750.27,2077.02,6066.6,0.452316384180791,0.431016949152542,1,0.412299717773572,0.399051064763343,1,0.453346190617479,0.34236969637029,1
fo7,2,71.77,81.96,100.09,91155,107113,134645,2055.36,2694.53,3354.17,0.719853595805718,0.820654862004155,1,0.677242198226279,0.795673308842629,1,0.612777527674507,0.803337338298297,1
fo7_2,0,32.46,40.68,31.2,32575,36523,30959,1418.92,1823.65,1161.3,1.03913043478261,1.2944099378882,1,1.05203000740526,1.17914292153643,1,1.22183759579781,1.57035219150952,1
fo7_2,1,41.54,38.93,64.35,40838,35360,70170,1309.41,1221.91,2315.71,0.650956388676358,0.611017597551645,1,0.582581471467198,0.50462501778853,1,0.565446450548644,0.52766106291375,1
fo7_2,2,53.76,80.61,67.6,57713,98065,79711,1671.76,2499.01,2166.76,0.798250728862974,1.18965014577259,1,0.72437383318089,1.22996830010901,1,0.77154830253466,1.15333954845022,1
fo7_ar25_1,0,17.71,21.1,27.07,22415,25897,42487,411.5,458.76,568.01,0.666547915924475,0.78731742073388,1,0.528682461784112,0.610444501843285,1,0.724459076424711,0.80766183693949,1
fo7_ar25_1,1,25.83,24.26,40.06,32407,29666,52101,544.28,512.48,897.67,0.653433999025816,0.615197272284462,1,0.622727533955288,0.57021896132258,1,0.606325264295342,0.570900219457039,1
fo7_ar25_1,2,17.32,23.75,16.21,19782,24692,19334,429.27,518.93,367.34,1.06449738524114,1.43811737361999,1,1.02305238242256,1.27570237727694,1,1.16859040670768,1.41266946153427,1
fo7_ar2_1,0,16.5,18.13,26.35,20219,24370,35861,262.6,428.95,570.91,0.639853747714808,0.69945155393053,1,0.565028781179611,0.68045938655766,1,0.459967420434044,0.751344344993081,1
fo7_ar2_1,1,32.96,22.5,27.19,47234,32808,36527,682.76,514.34,647.97,1.20468251152891,0.833628946434906,1,1.29232533377017,0.898462882572965,1,1.05369075728815,0.793771316573298,1
fo7_ar2_1,2,31.58,27.99,31.26,46929,47786,46261,678.05,551.27,689.64,1.00991940483571,0.89863608183509,1,1.01440866245336,1.03289402730744,1,0.983194130270866,0.79935908589989,1
fo7_ar3_1,0,33.98,24.67,37.48,42706,34670,52615,908.7,503.28,858.46,0.909043659043659,0.667099792099792,1,0.812026937304373,0.659584558474817,1,1.05852340237169,0.586259115159705,1
fo7_ar3_1,1,43.54,40.62,55.53,62641,55786,77778,1185.24,938.37,1460.29,0.78790022996639,0.736246240934017,1,0.805631885770051,0.717609594493952,1,0.811647001622965,0.642591540036568,1
fo7_ar3_1,2,39.18,32.72,58.76,55876,45589,88997,990.33,1121.71,1605.51,0.67235609103079,0.56425702811245,1,0.628259088409262,0.512800655465392,1,0.616832034680569,0.698662730222795,1
fo7_ar4_1,0,79.08,51.67,69.93,97040,80370,99646,2041.06,1034.33,1788.77,1.12900042295221,0.742563090370788,1,0.97387363904317,0.80674914282277,1,1.14104105055429,0.57823532371406,1
fo7_ar4_1,1,43.53,35.23,51.7,59319,46448,67908,1035.05,683.35,1451.58,0.844971537001898,0.687476280834914,1,0.873706034584166,0.684448888366075,1,0.713050606924868,0.470762892847793,1
fo7_ar4_1,2,44.73,66.45,68.43,54722,89993,91779,961.14,1383.6,1963.16,0.65864899899179,0.9714820682702,1,0.596676063082968,0.980561390524494,1,0.489588214918804,0.704782086024573,1
fo7_ar5_1,0,21.34,21.23,32.2,22092,22576,38340,359.18,431.98,726.6,0.67289156626506,0.669578313253012,1,0.577315296566077,0.589906347554631,1,0.494329755023397,0.594522433250757,1
fo7_ar5_1,1,18.95,25.86,23.85,22660,27698,27827,577.55,880.7,652.89,0.802816901408451,1.08088531187123,1,0.814981917141118,0.995380814265764,1,0.884605369970439,1.3489255464167,1
fo7_ar5_1,2,25.77,33.61,21.85,27520,37721,21815,475.27,469.79,727.88,1.17155361050328,1.51466083150985,1,1.26032397900981,1.72580424366872,1,0.652951035885036,0.645422322360829,1
fo8,0,163.3,177.7,484.24,198949,223395,770027,3510.12,3405.69,12825.7,0.338595334267579,0.368271370868024,1,0.258462565265209,0.29020538170977,1,0.273678629626453,0.265536383979042,1
fo8,1,128.88,114.32,233.54,176270,135234,308889,3392.36,3015.65,7050.16,0.553764816236036,0.491685853159376,1,0.570797018664095,0.437989701898773,1,0.481174895321525,0.427742065428302,1
fo8,2,59.33,108.44,100.46,62056,111913,133263,1684.87,2676.59,3041.23,0.594618568894145,1.07865168539326,1,0.466066300248195,0.839910619887075,1,0.554009397513506,0.88010114328742,1
fo8_ar25_1,0,168.84,154.79,243.84,278321,250626,416948,3165.27,2046.06,4552.37,0.69367750367587,0.636293089364483,1,0.667599413017207,0.601192188908711,1,0.695301568194149,0.449449407671169,1
